source ID,source name,source ref,source type,mapping type,target ID,target name,target ref,target type,mapping description,STIX ID,created,last modified
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1106,Native API,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,technique,"Identify and block potentially malicious software executed that may be executed through this technique by using application control (Citation: Beechey 2010) tools, like Windows Defender Application Control(Citation: Microsoft Windows Defender Application Control), AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)",relationship--42f4db8f-ef8b-4dcc-8c8f-4d0b5219c8b7,20 June 2019,16 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1059.008,Network Device CLI,attack-pattern--818302b2-d640-477b-bf88-873120ce85c4,technique,TACACS+ can keep control over which commands administrators are permitted to use through the configuration of authentication and command authorization. (Citation: Cisco IOS Software Integrity Assurance - TACACS),relationship--950d7968-6a24-44aa-8a17-4a9c5cb64f96,20 October 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1218.008,Odbcconf,attack-pattern--6e3bd510-6b33-41a4-af80-2d80f3ee0071,technique,Use application control configured to block execution of Odbcconf.exe if it is not required for a given system or network to prevent potential misuse by adversaries.,relationship--8541e1a0-0cd5-44fc-bc88-c96b474bcaeb,24 January 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1574.007,Path Interception by PATH Environment Variable,attack-pattern--0c2d00da-7742-49e7-9928-4514e5075d32,technique,"Adversaries will likely need to place new binaries in locations to be executed through this weakness. Identify and block potentially malicious software executed path interception by using application control tools, like Windows Defender Application Control, AppLocker, or Software Restriction Policies where appropriate.(Citation: SANS Application Whitelisting)(Citation: Microsoft Windows Defender Application Control)(Citation: Windows Commands JPCERT)(Citation: NSA MS AppLocker)(Citation: Microsoft Application Lockdown)(Citation: Microsoft Using Software Restriction )",relationship--895ef30f-0b60-473e-829f-6c6d2aab5ab0,13 March 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1574.008,Path Interception by Search Order Hijacking,attack-pattern--58af3705-8740-4c68-9329-ec015a7013c2,technique,"Adversaries will likely need to place new binaries in locations to be executed through this weakness. Identify and block potentially malicious software executed path interception by using application control tools, like Windows Defender Application Control, AppLocker, or Software Restriction Policies where appropriate.(Citation: SANS Application Whitelisting)(Citation: Microsoft Windows Defender Application Control)(Citation: Windows Commands JPCERT)(Citation: NSA MS AppLocker)(Citation: Microsoft Application Lockdown)(Citation: Microsoft Using Software Restriction )",relationship--0f955c85-17f5-46cf-bf5c-eece3b6c08ca,13 March 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1574.009,Path Interception by Unquoted Path,attack-pattern--bf96a5a3-3bce-43b7-8597-88545984c07b,technique,"Adversaries will likely need to place new binaries in locations to be executed through this weakness. Identify and block potentially malicious software executed path interception by using application control tools, like Windows Defender Application Control, AppLocker, or Software Restriction Policies where appropriate.(Citation: SANS Application Whitelisting)(Citation: Microsoft Windows Defender Application Control)(Citation: Windows Commands JPCERT)(Citation: NSA MS AppLocker)(Citation: Microsoft Application Lockdown)(Citation: Microsoft Using Software Restriction )",relationship--b7a27a94-f036-4a0b-a96c-aa7bb1c7311f,13 March 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,"Use application control where appropriate. PowerShell Constrained Language mode can be used to restrict access to sensitive or otherwise dangerous language elements such as those used to execute arbitrary Windows APIs or files (e.g., `Add-Type`).(Citation: Microsoft PowerShell CLM)",relationship--fe42b5e6-06dd-4b08-8ef8-31323f8190d2,28 May 2021,16 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1216.001,PubPrn,attack-pattern--09cd431f-eaf4-4d2a-acaf-2a7acfe7ed58,technique,Certain signed scripts that can be used to execute other programs may not be necessary within a given environment. Use application control configured to block execution of these scripts if they are not required for a given system or network to prevent potential misuse by adversaries.,relationship--387cdc83-fc81-499e-8875-e3d4789af9c3,03 February 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1059.006,Python,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1,technique,Denylist Python where not required.,relationship--b7f73589-4640-468d-8422-04cfc7e7e110,09 March 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1218.009,Regsvcs/Regasm,attack-pattern--c48a67ee-b657-45c1-91bf-6cdbe27205f8,technique,Block execution of Regsvcs.exe and Regasm.exe if they are not required for a given system or network to prevent potential misuse by adversaries.,relationship--2d712b2d-a9a6-4efd-b37e-1219768bdde7,23 January 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1219,Remote Access Tools,attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,technique,Use application control to mitigate installation and use of unapproved software that can be used for remote access.,relationship--54306888-1f93-4461-bcac-a56ae7073b31,18 July 2019,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1219.002,Remote Desktop Software,attack-pattern--d4287702-e2f7-4946-bdfa-2c7f5aaa5032,technique,Use application control to mitigate installation and use of unapproved software that can be used for remote access.,relationship--ea813141-a2a2-4e27-b30e-6e7c9f2980f2,24 March 2025,16 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1564.006,Run Virtual Instance,attack-pattern--b5327dd1-6bf9-4785-a199-25bcbd1f4a9d,technique,Use application control to mitigate installation and use of unapproved virtualization software.,relationship--f9deebbf-5710-4e54-b4be-83404cee35da,29 June 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1553.003,SIP and Trust Provider Hijacking,attack-pattern--543fceb5-cb92-40cb-aacf-6913d4db58bc,technique,Enable application control solutions such as AppLocker and/or Device Guard to block the loading of malicious SIP DLLs.,relationship--08dd36a7-dee0-4f25-b3dc-d030c32151f5,05 February 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1546.002,Screensaver,attack-pattern--ce4b7013-640e-48a9-b501-d0025a95f4bf,technique,Block .scr files from being executed from non-standard locations.,relationship--1174923e-8d3e-4932-9121-8f5fb7089c1e,24 January 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1129,Shared Modules,attack-pattern--0a5231ec-41af-4a35-83d0-6bdf11f28c65,technique,Identify and block potentially malicious software executed through this technique by using application control tools capable of preventing unknown modules from being loaded.,relationship--2c89cab1-efbb-405c-930d-197ae1910e5b,17 July 2019,16 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1547.009,Shortcut Modification,attack-pattern--4ab929c6-ee2d-4fb5-aab4-b14be2ed7179,technique,Prevents malicious shortcuts or LNK files from executing unwanted code by ensuring only authorized applications and scripts are allowed to run.,relationship--3c0938ab-9272-492b-96f6-df6caea210e5,07 October 2024,16 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1176,Software Extensions,attack-pattern--389735f1-f21c-4208-b8f0-f8031e7169b8,technique,Set an extension allow or deny list as appropriate for your security policy. ,relationship--dca371d8-d551-4848-bab1-e738a47b0acd,30 March 2025,16 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1562.011,Spoof Security Alerting,attack-pattern--bef8aaee-961d-4359-a308-4c2182bcedff,technique,Use application controls to mitigate installation and use of payloads that may be utilized to spoof security alerting.,relationship--542decaf-826e-41b4-bf66-3ef376767928,14 March 2023,16 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1553,Subvert Trust Controls,attack-pattern--b83e166d-13d7-4b52-8677-dff90c548fd7,technique,System settings can prevent applications from running that haven't been downloaded through the Apple Store (or other legitimate repositories) which can help mitigate some of these issues. Also enable application control solutions such as AppLocker and/or Device Guard to block the loading of malicious content.,relationship--15b9b22e-7896-4219-8ec9-59b099644a6f,27 March 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1216.002,SyncAppvPublishingServer,attack-pattern--e6f19759-dde3-47fc-99cc-d9f5fa4ade60,technique,Certain signed scripts that can be used to execute other programs may not be necessary within a given environment. Use application control configured to block execution of these scripts if they are not required for a given system or network to prevent potential misuse by adversaries.,relationship--037437e0-c3c4-4bb4-a3a1-b6f2fef82728,06 February 2024,16 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1218,System Binary Proxy Execution,attack-pattern--457c7820-d331-465a-915e-42f85500ccc4,technique,Consider using application control to prevent execution of binaries that are susceptible to abuse and not required for a given system or network.,relationship--95e4e360-b867-48b4-a494-d9d148232b70,29 March 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1216,System Script Proxy Execution,attack-pattern--f6fe9070-7a65-49ea-ae72-76292f42cebe,technique,Certain signed scripts that can be used to execute other programs may not be necessary within a given environment. Use application control configured to block execution of these scripts if they are not required for a given system or network to prevent potential misuse by adversaries.,relationship--54d2ea67-40fd-4fbc-b76a-01879aa5bff5,24 June 2019,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1080,Taint Shared Content,attack-pattern--246fd3c7-f5e3-466d-8787-4c13d9e3b61c,technique,"Identify potentially malicious software that may be used to taint content or may result from it and audit and/or block the unknown programs by using application control (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)",relationship--b0831323-de94-498a-8338-c60778bef95f,21 June 2019,16 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1127,Trusted Developer Utilities Proxy Execution,attack-pattern--ff25900d-76d5-449b-a351-8824e62fc81b,technique,Certain developer utilities should be blocked or restricted if not required.,relationship--8c0286e0-036d-4282-9e54-6938c958b7e9,21 June 2019,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1059.004,Unix Shell,attack-pattern--a9d4b653-6915-42af-98b2-5758c4ceee56,technique,"Use application control where appropriate. On ESXi hosts, the `execInstalledOnly` feature prevents binaries from being run unless they have been packaged and signed as part of a vSphere installation bundle (VIB).(Citation: Google Cloud Threat Intelligence ESXi Hardening 2023)",relationship--6f5aaa40-a294-4b8f-8bd3-0f34ce8a0612,09 March 2020,16 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1204,User Execution,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,technique,Application control may be able to prevent the running of executables masquerading as other files.,relationship--225ab1b4-f800-4a92-9949-a0f05fce6213,21 June 2019,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1218.012,Verclsid,attack-pattern--808e6329-ca91-4b87-ac2d-8eadc5f8f327,technique,Use application control configured to block execution of verclsid.exe if it is not required for a given system or network to prevent potential misuse by adversaries.,relationship--423ba5d2-6400-4e35-ba8e-dfbedd0b5303,10 August 2020,28 April 2025
M1038,Execution Prevention,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,mitigation,mitigates,T1059.005,Visual Basic,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,technique,"Use application control where appropriate. VBA macros obtained from the Internet, based on the file's Mark of the Web (MOTW) attribute, may be blocked from executing in Office applications (ex: Access, Excel, PowerPoint, Visio, and Word) by default starting in Windows Version 2203.(Citation: Default VBS macros Blocking )",relationship--1a69dce6-b39e-4cd2-a29a-18e42293c51a,09 March 2020,28 April 2025
